5	0	31	1
6	0	31	1
0	0	32	1
1	0	32	1
2	0	32	1
3	0	32	1
4	0	32	1
5	0	32	1
6	0	32	1
0	0	33	1
1	0	33	1
2	0	33	1
3	0	33	1
4	0	33	1
5	0	33	1
0	0	34	1
1	0	34	1
2	0	34	1
7	0	34	1
3	0	34	1
4	0	34	1
5	0	34	1
6	0	34	1
0	0	35	1
1	0	35	1
2	0	35	1
3	0	35	1
4	0	35	1
5	0	35	1
6	0	35	1
0	0	36	1
1	0	36	1
2	0	36	1
7	0	36	1
3	0	36	1
4	0	36	1
5	0	36	1
6	0	36	1
0	0	37	1
1	0	37	1
2	0	37	1
3	0	37	1
4	0	37	1
5	0	37	1
6	0	37	1
0	0	38	1
4	0	38	1
5	0	38	1
0	0	39	1
1	0	39	1
2	0	39	1
7	0	39	1
3	0	39	1
4	0	39	1
5	0	39	1
6	0	39	1
0	0	40	1
1	0	40	1
2	0	40	1
3	0	40	1
4	0	40	1
5	0	40	1
6	0	40	1
0	0	41	1
1	0	41	1
2	0	41	1
3	0	41	1
4	0	41	1
5	0	41	1
0	0	42	1
1	0	42	1
2	0	42	1
7	0	42	1
3	0	42	1
4	0	42	1
5	0	42	1
6	0	42	1
0	0	43	1
2	0	43	1
3	0	43	1
5	0	43	1
0	0	44	1
0	0	45	1
1	0	45	1
2	0	45	1
3	0	45	1
4	0	45	1
5	0	45	1
6	0	45	1
0	0	46	1
1	0	46	1
2	0	46	1
3	0	46	1
4	0	46	1
5	0	46	1
6	0	46	1
0	0	47	1
1	0	47	1
2	0	47	1
3	0	47	1
4	0	47	1
5	0	47	1
6	0	47	1
0	0	48	1
1	0	48	1
2	0	48	1
7	0	48	1
3	0	48	1
4	0	48	1
5	0	48	1
6	0	48	1
0	0	49	1
1	0	49	1
2	0	49	1
3	0	49	1
4	0	49	1
5	0	49	1
6	0	49	1
0	0	50	1
2	0	50	1
3	0	50	1
4	0	50	1
5	0	50	1
6	0	50	1
0	0	51	1
1	0	51	1
2	0	51	1
3	0	51	1
4	0	51	1
5	0	51	1
6	0	51	1
0	0	52	1
1	0	52	1
2	0	52	1
3	0	52	1
4	0	52	1
5	0	52	1
6	0	52	1
0	0	53	1
1	0	53	1
2	0	53	1
7	0	53	1
3	0	53	1
4	0	53	1
5	0	53	1
6	0	53	1
0	0	54	1
1	0	54	1
2	0	54	1
3	0	54	1
4	0	54	1
5	0	54	1
6	0	54	1
0	0	55	1
1	0	55	1
2	0	55	1
3	0	55	1
4	0	55	1
5	0	55	1
6	0	55	1
0	0	56	1
1	0	56	1
2	0	56	1
7	0	56	1
3	0	56	1
4	0	56	1
5	0	56	1
0	0	57	1
1	0	57	1
2	0	57	1
3	0	57	1
4	0	57	1
5	0	57	1
6	0	57	1
0	0	58	1
1	0	58	1
2	0	58	1
3	0	58	1
4	0	58	1
5	0	58	1
6	0	58	1
0	0	59	1
1	0	59	1
2	0	59	1
3	0	59	1
4	0	59	1
5	0	59	1
0	0	60	1
3	0	60	1
4	0	60	1
5	0	60	1
0	0	61	1
1	0	61	1
2	0	61	1
3	0	61	1
4	0	61	1
5	0	61	1
6	0	61	1
0	0	62	1
1	0	62	1
2	0	62	1
3	0	62	1
4	0	62	1
5	0	62	1
6	0	62	1
0	0	63	1
1	0	63	1
2	0	63	1
3	0	63	1
4	0	63	1
5	0	63	1
6	0	63	1
0	0	64	1
0	0	65	1
2	0	65	1
5	0	65	1
6	0	65	1
0	0	66	1
1	0	66	1
2	0	66	1
3	0	66	1
4	0	66	1
5	0	66	1
6	0	66	1
0	0	67	1
1	0	67	1
2	0	67	1
3	0	67	1
4	0	67	1
5	0	67	1
6	0	67	1
0	0	68	1
1	0	68	1
2	0	68	1
3	0	68	1
4	0	68	1
5	0	68	1
6	0	68	1
0	0	69	1
1	0	69	1
2	0	69	1
7	0	69	1
3	0	69	1
4	0	69	1
5	0	69	1
6	0	69	1
6	0	70	1
0	0	71	1
3	0	71	1
5	0	71	1
0	0	72	1
1	0	72	1
2	0	72	1
3	0	72	1
4	0	72	1
5	0	72	1
6	0	72	1
0	0	73	1
1	0	73	1
2	0	73	1
3	0	73	1
4	0	73	1
5	0	73	1
6	0	73	1
0	0	74	1
2	0	74	1
5	0	74	1
0	0	75	1
1	0	75	1
2	0	75	1
7	0	75	1
3	0	75	1
4	0	75	1
5	0	75	1
6	0	75	1
0	0	76	1
1	0	76	1
2	0	76	1
3	0	76	1
4	0	76	1
5	0	76	1
6	0	76	1
0	0	77	1
2	0	77	1
5	0	77	1
6	0	77	1
0	0	78	1
1	0	78	1
2	0	78	1
3	0	78	1
4	0	78	1
5	0	78	1
6	0	78	1
0	0	79	1
1	0	79	1
2	0	79	1
7	0	79	1
3	0	79	1
4	0	79	1
5	0	79	1
6	0	79	1
0	0	80	1
1	0	80	1
2	0	80	1
7	0	80	1
3	0	80	1
4	0	80	1
5	0	80	1
6	0	80	1
0	0	81	1
1	0	81	1
2	0	81	1
3	0	81	1
4	0	81	1
5	0	81	1
6	0	81	1
0	0	82	1
1	0	82	1
2	0	82	1
3	0	82	1
4	0	82	1
5	0	82	1
6	0	82	1
0	0	83	1
1	0	83	1
2	0	83	1
4	0	83	1
5	0	83	1
0	0	84	1
1	0	84	1
2	0	84	1
7	0	84	1
3	0	84	1
4	0	84	1
5	0	84	1
6	0	84	1
0	0	85	1
3	0	85	1
5	0	85	1
0	0	86	1
1	0	86	1
2	0	86	1
3	0	86	1
4	0	86	1
5	0	86	1
6	0	86	1
0	0	87	1
1	0	87	1
2	0	87	1
3	0	87	1
4	0	87	1
5	0	87	1
6	0	87	1
0	0	88	1
1	0	88	1
2	0	88	1
7	0	88	1
3	0	88	1
4	0	88	1
5	0	88	1
6	0	88	1
0	0	89	1
1	0	89	1
2	0	89	1
7	0	89	1
3	0	89	1
4	0	89	1
5	0	89	1
6	0	89	1
0	0	90	1
1	0	90	1
2	0	90	1
3	0	90	1
4	0	90	1
5	0	90	1
6	0	90	1
0	0	91	1
1	0	91	1
2	0	91	1
7	0	91	1
3	0	91	1
4	0	91	1
5	0	91	1
6	0	91	1
0	0	92	1
1	0	92	1
2	0	92	1
3	0	92	1
4	0	92	1
5	0	92	1
6	0	92	1
0	0	93	1
2	0	93	1
3	0	93	1
4	0	93	1
5	0	93	1
6	0	93	1
0	0	94	1
1	0	94	1
2	0	94	1
3	0	94	1
4	0	94	1
5	0	94	1
0	0	95	1
1	0	95	1
2	0	95	1
7	0	95	1
3	0	95	1
4	0	95	1
5	0	95	1
6	0	95	1
0	0	96	1
1	0	96	1
2	0	96	1
3	0	96	1
4	0	96	1
5	0	96	1
6	0	96	1
8	1	0	1
0	1	0	1
1	1	0	1
2	1	0	1
4	1	0	1
9	1	0	1
8	1	2	1
0	1	2	1
1	1	2	1
2	1	2	1
4	1	2	1
9	1	2	1
8	1	97	1
0	1	97	1
1	1	97	1
2	1	97	1
4	1	97	1
9	1	97	1
8	1	98	1
0	1	98	1
1	1	98	1
2	1	98	1
4	1	98	1
0	1	99	1
2	1	99	1
8	1	100	1
0	1	100	1
8	1	101	1
0	1	101	1
1	1	101	1
2	1	101	1
4	1	101	1
9	1	101	1
8	1	21	1
0	1	21	1
1	1	21	1
2	1	21	1
4	1	21	1
9	1	21	1
8	1	90	1
0	1	90	1
1	1	90	1
2	1	90	1
4	1	90	1
9	1	90	1
8	1	47	1
0	1	47	1
1	1	47	1
2	1	47	1
4	1	47	1
9	1	47	1
8	1	102	1
0	1	102	1
1	1	102	1
8	1	27	1
0	1	27	1
1	1	27	1
2	1	27	1
4	1	27	1
9	1	27	1
0	1	44	1
9	1	44	1
8	1	26	1
0	1	26	1
1	1	26	1
2	1	26	1
4	1	26	1
9	1	26	1
8	1	31	1
0	1	31	1
1	1	31	1
2	1	31	1
4	1	31	1
9	1	31	1
8	1	103	1
0	1	103	1
1	1	103	1
2	1	103	1
4	1	103	1
9	1	103	1
0	1	85	1
8	1	8	1
0	1	8	1
1	1	8	1
2	1	8	1
4	1	8	1
9	1	8	1
8	1	104	1
0	1	104	1
8	1	105	1
0	1	105	1
1	1	105	1
2	1	105	1
4	1	105	1
9	1	105	1
8	1	106	1
0	1	106	1
1	1	106	1
2	1	106	1
4	1	106	1
9	1	106	1
8	1	5	1
0	1	5	1
1	1	5	1
2	1	5	1
4	1	5	1
9	1	5	1
8	1	65	1
0	1	65	1
2	1	65	1
8	1	53	1
0	1	53	1
1	1	53	1
2	1	53	1
4	1	53	1
9	1	53	1
8	1	107	1
0	1	107	1
1	1	107	1
2	1	107	1
4	1	107	1
9	1	107	1
8	1	108	1
0	1	108	1
1	1	108	1
2	1	108	1
4	1	108	1
9	1	108	1
8	1	88	1
0	1	88	1
1	1	88	1
2	1	88	1
4	1	88	1
9	1	88	1
8	1	109	1
0	1	109	1
1	1	109	1
2	1	109	1
4	1	109	1
9	1	109	1
8	1	3	1
0	1	3	1
1	1	3	1
2	1	3	1
4	1	3	1
9	1	3	1
8	1	110	1
0	1	110	1
1	1	110	1
2	1	110	1
4	1	110	1
9	1	110	1
8	1	111	1
0	1	111	1
1	1	111	1
4	1	111	1
9	1	111	1
8	1	112	1
0	1	112	1
1	1	112	1
2	1	112	1
4	1	112	1
8	1	25	1
0	1	25	1
1	1	25	1
2	1	25	1
4	1	25	1
9	1	25	1
8	1	113	1
0	1	113	1
1	1	113	1
2	1	113	1
4	1	113	1
9	1	113	1
8	1	114	1
0	1	114	1
1	1	114	1
2	1	114	1
4	1	114	1
9	1	114	1
8	1	79	1
0	1	79	1
1	1	79	1
2	1	79	1
4	1	79	1
9	1	79	1
8	1	32	1
0	1	32	1
1	1	32	1
2	1	32	1
4	1	32	1
9	1	32	1
8	1	16	1
0	1	16	1
1	1	16	1
2	1	16	1
4	1	16	1
9	1	16	1
8	1	84	1
0	1	84	1
1	1	84	1
2	1	84	1
4	1	84	1
9	1	84	1
8	1	115	1
0	1	115	1
1	1	115	1
2	1	115	1
4	1	115	1
9	1	115	1
8	1	6	1
0	1	6	1
1	1	6	1
2	1	6	1
4	1	6	1
9	1	6	1
10	2	20	1
0	2	20	1
11	2	20	1
2	2	20	1
4	2	20	1
5	2	20	1
6	2	20	1
12	2	20	1
10	2	116	1
0	2	116	1
11	2	116	1
2	2	116	1
4	2	116	1
5	2	116	1
6	2	116	1
12	2	116	1
10	2	117	1
0	2	117	1
11	2	117	1
2	2	117	1
4	2	117	1
5	2	117	1
6	2	117	1
12	2	117	1
10	2	24	1
0	2	24	1
11	2	24	1
2	2	24	1
4	2	24	1
5	2	24	1
6	2	24	1
12	2	24	1
10	2	8	1
0	2	8	1
11	2	8	1
2	2	8	1
4	2	8	1
5	2	8	1
6	2	8	1
12	2	8	1
10	2	118	1
0	2	118	1
11	2	118	1
2	2	118	1
4	2	118	1
5	2	118	1
6	2	118	1
12	2	118	1
10	2	119	1
0	2	119	1
11	2	119	1
2	2	119	1
4	2	119	1
5	2	119	1
6	2	119	1
12	2	119	1
10	2	120	1
0	2	120	1
11	2	120	1
2	2	120	1
4	2	120	1
5	2	120	1
6	2	120	1
12	2	120	1
10	2	121	1
0	2	121	1
11	2	121	1
2	2	121	1
4	2	121	1
5	2	121	1
6	2	121	1
12	2	121	1
10	2	122	1
0	2	122	1
11	2	122	1
2	2	122	1
4	2	122	1
5	2	122	1
6	2	122	1
12	2	122	1
11	2	123	1
10	2	22	1
2	2	22	1
4	2	22	1
5	2	22	1
10	2	19	1
0	2	19	1
11	2	19	1
2	2	19	1
4	2	19	1
5	2	19	1
6	2	19	1
12	2	19	1
10	2	5	1
0	2	5	1
11	2	5	1
2	2	5	1
4	2	5	1
5	2	5	1
6	2	5	1
12	2	5	1
10	2	124	1
0	2	124	1
11	2	124	1
2	2	124	1
4	2	124	1
5	2	124	1
6	2	124	1
12	2	124	1
10	2	27	1
0	2	27	1
11	2	27	1
2	2	27	1
4	2	27	1
5	2	27	1
6	2	27	1
12	2	27	1
10	2	85	1
0	2	85	1
11	2	85	1
5	2	85	1
10	2	58	1
0	2	58	1
11	2	58	1
2	2	58	1
4	2	58	1
5	2	58	1
6	2	58	1
12	2	58	1
10	2	125	1
0	2	125	1
11	2	125	1
2	2	125	1
4	2	125	1
5	2	125	1
6	2	125	1
12	2	125	1
10	2	6	1
0	2	6	1
11	2	6	1
2	2	6	1
4	2	6	1
5	2	6	1
6	2	6	1
12	2	6	1
10	2	126	1
0	2	126	1
11	2	126	1
2	2	126	1
4	2	126	1
5	2	126	1
12	2	126	1
10	2	127	1
0	2	127	1
11	2	127	1
2	2	127	1
4	2	127	1
5	2	127	1
6	2	127	1
12	2	127	1
10	2	32	1
0	2	32	1
11	2	32	1
2	2	32	1
4	2	32	1
5	2	32	1
6	2	32	1
12	2	32	1
10	2	63	1
0	2	63	1
11	2	63	1
2	2	63	1
4	2	63	1
5	2	63	1
6	2	63	1
12	2	63	1
10	2	53	1
0	2	53	1
11	2	53	1
2	2	53	1
4	2	53	1
5	2	53	1
6	2	53	1
12	2	53	1
10	2	2	1
0	2	2	1
11	2	2	1
2	2	2	1
4	2	2	1
5	2	2	1
6	2	2	1
12	2	2	1
10	2	26	1
0	2	26	1
11	2	26	1
2	2	26	1
4	2	26	1
5	2	26	1
6	2	26	1
12	2	26	1
6	2	70	1
10	2	16	1
0	2	16	1
11	2	16	1
2	2	16	1
4	2	16	1
5	2	16	1
12	2	16	1
10	2	50	1
0	2	50	1
2	2	50	1
4	2	50	1
5	2	50	1
6	2	50	1
12	2	50	1
10	2	80	1
0	2	80	1
11	2	80	1
2	2	80	1
4	2	80	1
5	2	80	1
6	2	80	1
12	2	80	1
10	2	128	1
0	2	128	1
11	2	128	1
2	2	128	1
4	2	128	1
5	2	128	1
6	2	128	1
12	2	128	1
10	2	129	1
0	2	129	1
11	2	129	1
2	2	129	1
4	2	129	1
5	2	129	1
6	2	129	1
12	2	129	1
10	2	54	1
0	2	54	1
11	2	54	1
2	2	54	1
4	2	54	1
5	2	54	1
6	2	54	1
12	2	54	1
10	2	75	1
0	2	75	1
11	2	75	1
2	2	75	1
4	2	75	1
5	2	75	1
6	2	75	1
12	2	75	1
10	2	130	1
0	2	130	1
11	2	130	1
2	2	130	1
5	2	130	1
12	2	130	1
10	2	76	1
0	2	76	1
11	2	76	1
2	2	76	1
4	2	76	1
5	2	76	1
6	2	76	1
12	2	76	1
10	2	57	1
0	2	57	1
11	2	57	1
2	2	57	1
4	2	57	1
5	2	57	1
6	2	57	1
12	2	57	1
10	2	61	1
0	2	61	1
11	2	61	1
2	2	61	1
4	2	61	1
5	2	61	1
6	2	61	1
12	2	61	1
10	2	131	1
0	2	131	1
11	2	131	1
2	2	131	1
4	2	131	1
5	2	131	1
6	2	131	1
10	2	132	1
0	2	132	1
11	2	132	1
2	2	132	1
4	2	132	1
5	2	132	1
6	2	132	1
12	2	132	1
10	2	79	1
0	2	79	1
11	2	79	1
2	2	79	1
4	2	79	1
5	2	79	1
6	2	79	1
12	2	79	1
0	2	133	1
2	2	133	1
5	2	133	1
10	2	68	1
0	2	68	1
11	2	68	1
2	2	68	1
4	2	68	1
5	2	68	1
6	2	68	1
12	2	68	1
10	2	21	1
0	2	21	1
11	2	21	1
2	2	21	1
4	2	21	1
5	2	21	1
6	2	21	1
12	2	21	1
10	2	134	1
0	2	134	1
11	2	134	1
2	2	134	1
4	2	134	1
5	2	134	1
6	2	134	1
12	2	134	1
10	2	65	1
0	2	65	1
2	2	65	1
5	2	65	1
6	2	65	1
10	2	135	1
0	2	135	1
11	2	135	1
5	2	135	1
6	2	135	1
10	2	37	1
0	2	37	1
11	2	37	1
2	2	37	1
4	2	37	1
5	2	37	1
6	2	37	1
12	2	37	1
10	2	136	1
0	2	136	1
11	2	136	1
2	2	136	1
4	2	136	1
5	2	136	1
6	2	136	1
12	2	136	1
10	2	31	1
0	2	31	1
11	2	31	1
2	2	31	1
4	2	31	1
5	2	31	1
6	2	31	1
12	2	31	1
10	2	137	1
0	2	137	1
11	2	137	1
2	2	137	1
4	2	137	1
5	2	137	1
6	2	137	1
12	2	137	1
10	2	42	1
0	2	42	1
11	2	42	1
2	2	42	1
4	2	42	1
5	2	42	1
6	2	42	1
12	2	42	1
10	2	1	1
0	2	1	1
11	2	1	1
2	2	1	1
4	2	1	1
5	2	1	1
6	2	1	1
12	2	1	1
10	2	138	1
0	2	138	1
11	2	138	1
2	2	138	1
4	2	138	1
5	2	138	1
6	2	138	1
12	2	138	1
10	2	139	1
0	2	139	1
11	2	139	1
2	2	139	1
4	2	139	1
5	2	139	1
6	2	139	1
12	2	139	1
10	2	140	1
0	2	140	1
11	2	140	1
2	2	140	1
4	2	140	1
5	2	140	1
6	2	140	1
12	2	140	1
10	2	141	1
0	2	141	1
11	2	141	1
2	2	141	1
4	2	141	1
5	2	141	1
6	2	141	1
12	2	141	1
10	2	84	1
0	2	84	1
11	2	84	1
2	2	84	1
4	2	84	1
5	2	84	1
6	2	84	1
12	2	84	1
10	2	142	1
0	2	142	1
11	2	142	1
2	2	142	1
4	2	142	1
5	2	142	1
6	2	142	1
12	2	142	1
10	2	18	1
0	2	18	1
11	2	18	1
2	2	18	1
4	2	18	1
5	2	18	1
6	2	18	1
12	2	18	1
10	2	114	1
0	2	114	1
11	2	114	1
2	2	114	1
4	2	114	1
5	2	114	1
6	2	114	1
12	2	114	1
10	2	143	1
0	2	143	1
11	2	143	1
2	2	143	1
4	2	143	1
5	2	143	1
6	2	143	1
12	2	143	1
10	2	144	1
0	2	144	1
11	2	144	1
2	2	144	1
4	2	144	1
5	2	144	1
6	2	144	1
12	2	144	1
10	3	1	1
0	3	1	1
2	3	1	1
3	3	1	1
10	3	30	1
0	3	30	1
2	3	30	1
3	3	30	1
10	3	127	1
0	3	127	1
2	3	127	1
3	3	127	1
10	3	145	1
0	3	145	1
2	3	145	1
3	3	145	1
10	3	5	1
0	3	5	1
2	3	5	1
3	3	5	1
10	3	35	1
0	3	35	1
2	3	35	1
3	3	35	1
10	3	146	1
0	3	146	1
2	3	146	1
3	3	146	1
10	3	61	1
0	3	61	1
2	3	61	1
3	3	61	1
10	3	3	1
0	3	3	1
2	3	3	1
3	3	3	1
10	3	58	1
0	3	58	1
2	3	58	1
3	3	58	1
10	3	32	1
0	3	32	1
2	3	32	1
3	3	32	1
10	3	147	1
0	3	147	1
2	3	147	1
3	3	147	1
10	3	148	1
0	3	148	1
2	3	148	1
3	3	148	1
10	3	68	1
0	3	68	1
2	3	68	1
3	3	68	1
10	3	96	1
0	3	96	1
2	3	96	1
3	3	96	1
10	3	149	1
0	3	149	1
2	3	149	1
3	3	149	1
10	3	74	1
0	3	74	1
2	3	74	1
10	3	150	1
0	3	150	1
2	3	150	1
3	3	150	1
10	3	151	1
0	3	151	1
2	3	151	1
3	3	151	1
10	3	24	1
0	3	24	1
2	3	24	1
3	3	24	1
10	3	31	1
0	3	31	1
2	3	31	1
3	3	31	1
10	3	152	1
0	3	152	1
2	3	152	1
3	3	152	1
10	3	153	1
0	3	153	1
2	3	153	1
3	3	153	1
10	3	154	1
0	3	154	1
2	3	154	1
3	3	154	1
10	3	155	1
0	3	155	1
2	3	155	1
3	3	155	1
10	3	156	1
0	3	156	1
2	3	156	1
10	3	27	1
0	3	27	1
2	3	27	1
3	3	27	1
10	3	157	1
0	3	157	1
2	3	157	1
3	3	157	1
10	3	158	1
0	3	158	1
2	3	158	1
3	3	158	1
10	3	79	1
0	3	79	1
2	3	79	1
3	3	79	1
10	3	159	1
0	3	159	1
2	3	159	1
3	3	159	1
10	3	160	1
0	3	160	1
2	3	160	1
3	3	160	1
10	3	89	1
0	3	89	1
2	3	89	1
3	3	89	1
0	3	64	1
10	3	42	1
0	3	42	1
2	3	42	1
3	3	42	1
10	3	44	1
0	3	44	1
10	3	53	1
0	3	53	1
2	3	53	1
3	3	53	1
10	3	161	1
0	3	161	1
2	3	161	1
3	3	161	1
10	3	75	1
0	3	75	1
2	3	75	1
3	3	75	1
10	3	162	1
0	3	162	1
2	3	162	1
3	3	162	1
10	3	163	1
0	3	163	1
3	3	163	1
10	3	164	1
0	3	164	1
2	3	164	1
3	3	164	1
10	3	77	1
0	3	77	1
2	3	77	1
10	3	91	1
0	3	91	1
2	3	91	1
3	3	91	1
10	3	165	1
0	3	165	1
2	3	165	1
3	3	165	1
10	3	166	1
0	3	166	1
2	3	166	1
3	3	166	1
10	3	57	1
0	3	57	1
2	3	57	1
3	3	57	1
2	3	167	1
10	3	168	1
0	3	168	1
2	3	168	1
10	3	169	1
0	3	169	1
2	3	169	1
3	3	169	1
10	3	84	1
0	3	84	1
2	3	84	1
3	3	84	1
10	3	93	1
0	3	93	1
2	3	93	1
3	3	93	1
10	3	170	1
0	3	170	1
2	3	170	1
3	3	170	1
10	3	171	1
0	3	171	1
2	3	171	1
3	3	171	1
10	3	19	1
0	3	19	1
2	3	19	1
3	3	19	1
10	3	110	1
0	3	110	1
2	3	110	1
3	3	110	1
7	4	69	1
0	4	69	1
1	4	69	1
2	4	69	1
3	4	69	1
0	4	97	1
1	4	97	1
2	4	97	1
3	4	97	1
7	4	31	1
0	4	31	1
1	4	31	1
2	4	31	1
3	4	31	1
0	4	172	1
1	4	172	1
2	4	172	1
3	4	172	1
0	4	30	1
1	4	30	1
2	4	30	1
3	4	30	1
0	4	139	1
1	4	139	1
2	4	139	1
3	4	139	1
0	4	9	1
1	4	9	1
2	4	9	1
3	4	9	1
0	4	46	1
1	4	46	1
2	4	46	1
3	4	46	1
0	4	173	1
1	4	173	1
2	4	173	1
3	4	173	1
0	4	174	1
1	4	174	1
0	4	175	1
1	4	175	1
2	4	175	1
3	4	175	1
7	4	79	1
0	4	79	1
1	4	79	1
2	4	79	1
3	4	79	1
7	4	95	1
0	4	95	1
1	4	95	1
2	4	95	1
3	4	95	1
7	4	36	1
0	4	36	1
1	4	36	1
2	4	36	1
3	4	36	1
7	4	1	1
0	4	1	1
1	4	1	1
2	4	1	1
3	4	1	1
0	4	35	1
1	4	35	1
2	4	35	1
3	4	35	1
0	4	176	1
2	4	176	1
0	4	37	1
1	4	37	1
2	4	37	1
3	4	37	1
0	4	177	1
2	4	177	1
3	4	177	1
0	4	178	1
1	4	178	1
2	4	178	1
3	4	178	1
7	4	89	1
0	4	89	1
1	4	89	1
2	4	89	1
3	4	89	1
0	4	146	1
1	4	146	1
2	4	146	1
3	4	146	1
0	4	90	1
1	4	90	1
2	4	90	1
3	4	90	1
0	4	179	1
1	4	179	1
2	4	179	1
3	4	179	1
0	4	58	1
1	4	58	1
2	4	58	1
3	4	58	1
0	4	180	1
1	4	180	1
2	4	180	1
3	4	180	1
0	4	62	1
1	4	62	1
2	4	62	1
3	4	62	1
7	4	26	1
0	4	26	1
1	4	26	1
2	4	26	1
3	4	26	1
7	4	53	1
0	4	53	1
1	4	53	1
2	4	53	1
3	4	53	1
0	4	181	1
1	4	181	1
2	4	181	1
3	4	181	1
0	4	130	1
2	4	130	1
0	4	182	1
1	4	182	1
2	4	182	1
0	4	183	1
0	4	184	1
1	4	184	1
2	4	184	1
3	4	184	1
0	4	109	1
1	4	109	1
2	4	109	1
3	4	109	1
0	4	185	1
1	4	185	1
2	4	185	1
3	4	185	1
7	4	186	1
0	4	186	1
1	4	186	1
2	4	186	1
3	4	186	1
7	4	7	1
0	4	7	1
1	4	7	1
2	4	7	1
3	4	7	1
0	4	110	1
1	4	110	1
2	4	110	1
3	4	110	1
0	4	187	1
2	4	187	1
3	4	187	1
7	4	5	1
0	4	5	1
1	4	5	1
2	4	5	1
3	4	5	1
0	4	96	1
1	4	96	1
2	4	96	1
3	4	96	1
0	4	68	1
1	4	68	1
2	4	68	1
3	4	68	1
0	4	0	1
1	4	0	1
2	4	0	1
3	4	0	1
0	4	126	1
2	4	126	1
0	4	21	1
1	4	21	1
2	4	21	1
3	4	21	1
0	4	188	1
1	4	188	1
2	4	188	1
3	4	188	1
0	4	25	1
1	4	25	1
2	4	25	1
3	4	25	1
0	4	189	1
1	4	189	1
2	4	189	1
3	4	189	1
0	4	72	1
1	4	72	1
2	4	72	1
3	4	72	1
0	4	159	1
1	4	159	1
2	4	159	1
3	4	159	1
7	4	84	1
0	4	84	1
1	4	84	1
2	4	84	1
3	4	84	1
0	4	24	1
1	4	24	1
2	4	24	1
3	4	24	1
0	4	6	1
1	4	6	1
2	4	6	1
3	4	6	1
7	4	190	1
0	4	190	1
1	4	190	1
2	4	190	1
3	4	190	1
0	4	44	1
0	4	136	1
1	4	136	1
2	4	136	1
3	4	136	1
0	4	191	1
1	4	191	1
2	4	191	1
3	4	191	1
0	4	192	1
1	4	192	1
2	4	192	1
3	4	192	1
